,LENGTH,WIDTH,HEIGHT
95039,7.3,6.6,3.4
95040,7.3,6.6,3.4
95041,7.3,6.6,3.4
95042,7.3,6.6,3.4
95043,7.3,6.6,3.4
95044,7.3,6.6,3.4
95045,7.3,6.6,3.4
95046,7.3,6.6,3.4
95047,18.3,4.0,4.0
95048,18.3,4.0,4.0
95049,18.3,4.0,4.0
95050,18.3,4.0,4.0
95051,18.3,4.0,4.0
95052,18.3,4.0,4.0
95053,18.3,4.0,4.0
95054,18.3,4.0,4.0
95055,18.3,4.0,4.0
95056,18.3,4.0,4.0
95057,18.3,4.0,4.0
95058,18.3,4.0,4.0
95059,18.3,4.0,4.0
95060,18.3,4.0,4.0
95061,18.3,4.0,4.0
95062,18.3,4.0,4.0
95063,18.3,4.0,4.0
95064,18.3,4.0,4.0
95065,18.3,4.0,4.0
95066,18.3,4.0,4.0
95067,18.3,4.0,4.0
95068,18.3,4.0,4.0
95069,18.3,4.0,4.0
95070,18.3,4.0,4.0
95071,18.3,4.0,4.0
95072,18.3,4.0,4.0
95073,18.3,4.0,4.0
95074,18.3,4.0,4.0
95075,18.3,4.0,4.0
95076,18.3,4.0,4.0
95077,18.3,4.0,4.0
95078,18.3,4.0,4.0
95079,18.3,4.0,4.0
95080,18.3,4.0,4.0
95081,18.3,4.0,4.0
95082,18.3,4.0,4.0
95083,18.3,4.0,4.0
95084,18.3,4.0,4.0
95085,18.3,4.0,4.0
95086,18.3,4.0,4.0
95087,18.3,4.0,4.0
95088,18.3,4.0,4.0
95089,18.3,4.0,4.0
95090,18.3,4.0,4.0
95091,18.3,4.0,4.0
95092,18.3,4.0,4.0
95093,18.3,4.0,4.0
95094,18.3,4.0,4.0
95095,18.3,4.0,4.0
95096,18.3,4.0,4.0
95097,18.3,4.0,4.0
95098,18.3,4.0,4.0
95099,18.3,4.0,4.0
95100,18.3,4.0,4.0
95101,18.3,4.0,4.0
95102,18.3,4.0,4.0
95103,18.3,4.0,4.0
95104,18.3,4.0,4.0
95105,18.3,4.0,4.0
95106,18.3,4.0,4.0
95107,18.3,4.0,4.0
95108,18.3,4.0,4.0
95109,18.3,4.0,4.0
95110,18.3,4.0,4.0
95111,18.3,4.0,4.0
95112,18.3,4.0,4.0
95113,18.3,4.0,4.0
95114,18.3,4.0,4.0
95115,18.3,4.0,4.0
95116,18.3,4.0,4.0
95117,18.3,4.0,4.0
95118,18.3,4.0,4.0
95119,18.3,4.0,4.0
95120,18.3,4.0,4.0
95121,18.3,4.0,4.0
95122,18.3,4.0,4.0
95123,18.3,4.0,4.0
95124,18.3,4.0,4.0
95125,18.3,4.0,4.0
95126,18.3,4.0,4.0
95127,18.3,4.0,4.0
95128,18.3,4.0,4.0
95129,11.0,8.0,4.3
95130,11.0,8.0,4.3
95131,11.0,8.0,4.3
95132,11.0,8.0,4.3
95133,11.0,8.0,4.3
95134,11.0,8.0,4.3
95135,11.0,8.0,4.3
95136,11.0,8.0,4.3
95137,11.0,8.0,4.3
95138,21.9,4.7,2.9
95139,21.9,4.7,2.9
95140,21.9,4.7,2.9
95141,21.9,4.7,2.9
95142,21.9,4.7,2.9
95143,21.9,4.7,2.9
95144,21.9,4.7,2.9
95145,21.9,4.7,2.9
95146,21.9,4.7,2.9
95147,21.9,4.7,2.9
95148,21.9,4.7,2.9
95149,11.0,8.0,4.5
95150,11.0,8.0,4.5
95151,11.0,8.0,4.5
95152,11.0,8.0,4.5
95153,11.0,8.0,4.5
95154,11.0,8.0,4.5
95155,11.0,8.0,4.5
95156,11.0,8.0,4.5
95157,11.0,8.0,4.5
95158,11.0,8.0,4.5
95159,11.0,8.0,4.5
95160,11.0,8.0,4.5
95161,11.0,8.0,4.5
95162,11.0,8.0,4.5
95163,11.0,8.0,4.5
95164,11.0,8.0,4.5
95165,11.0,8.0,4.5
95166,11.0,8.0,4.5
95167,10.5,7.5,7.2
95168,10.5,7.5,7.2
95169,10.5,7.5,7.2
95170,10.5,7.5,7.2
95171,10.5,7.5,7.2
95172,10.5,7.5,7.2
95173,10.5,7.5,7.2
95174,10.5,7.5,7.2
95175,10.5,7.5,7.2
95176,10.5,7.5,7.2
95177,10.5,7.5,7.2
95178,10.5,7.5,7.2
95179,10.5,7.5,7.2
95180,10.5,7.5,7.2
95181,10.5,7.5,7.2
95182,10.5,7.5,7.2
95183,10.5,7.5,7.2
95184,10.5,7.5,7.2
95185,13.0,4.0,4.0
95186,13.0,4.0,4.0
95187,13.0,4.0,4.0
95188,13.0,4.0,4.0
95189,13.0,4.0,4.0
95190,13.0,4.0,4.0
95191,13.0,4.0,4.0
95192,13.0,4.0,4.0
95193,13.0,4.0,4.0
95194,13.0,4.0,4.0
95195,13.0,4.0,4.0
95196,13.0,4.0,4.0
95197,13.0,4.0,4.0
95198,13.0,4.0,4.0
95199,13.0,4.0,4.0
95200,13.0,4.0,4.0
95201,13.0,4.0,4.0
95202,13.0,4.0,4.0
95203,13.0,4.0,4.0
95204,13.0,4.0,4.0
95205,13.0,4.0,4.0
95206,13.0,4.0,4.0
95207,13.0,4.0,4.0
95208,13.0,4.0,4.0
95209,13.0,4.0,4.0
95210,13.0,4.0,4.0
95211,13.0,4.0,4.0
95212,9.0,4.0,4.0
95213,9.0,4.0,4.0
95214,9.0,4.0,4.0
95215,9.0,4.0,4.0
95216,9.0,4.0,4.0
95217,9.0,4.0,4.0
95218,13.0,4.0,4.0
95219,13.0,4.0,4.0
95220,13.0,4.0,4.0
95221,13.0,4.0,4.0
95222,13.0,4.0,4.0
95223,13.0,4.0,4.0
95224,13.0,4.0,4.0
95225,13.0,4.0,4.0
95226,13.0,4.0,4.0
95227,13.0,4.0,4.0
95228,21.7,4.5,3.1
95229,21.7,4.5,3.1
95230,21.7,4.5,3.1
95231,21.7,4.5,3.1
95232,21.7,4.5,3.1
95233,21.7,4.5,3.1
95234,21.7,4.5,3.1
95235,11.6,6.3,6.2
95236,11.6,6.3,6.2
95237,11.6,6.3,6.2
95238,11.6,6.3,6.2
95239,11.6,6.3,6.2
95240,11.6,6.3,6.2
95241,11.6,6.3,6.2
95242,11.6,6.3,6.2
95243,8.8,9.2,2.4
95244,23.0,2.0,0.1
95245,23.0,2.0,0.1
95246,23.0,2.0,0.1
95247,23.0,2.0,0.1
95248,23.0,2.0,0.1
95249,23.0,2.0,0.1
95250,23.0,2.0,0.1
95251,23.0,2.0,0.1
95252,23.0,2.0,0.1
95253,23.0,2.0,0.1
95254,23.0,2.0,0.1
95255,23.0,2.0,0.1
95256,23.0,2.0,0.1
95257,23.0,2.0,0.1
95258,23.0,2.0,0.1
95259,23.0,2.0,0.1
95260,18.4,3.6,2.0
95261,18.4,3.6,2.0
95262,18.4,3.6,2.0
95263,18.4,3.6,2.0
95264,7.6,10.6,5.1
95265,7.6,10.6,5.1
95266,7.6,10.6,5.1
95267,7.6,10.6,5.1
95268,18.3,3.6,2.1
95269,18.3,3.6,2.1
95270,21.9,4.7,2.9
95271,21.9,4.7,2.9
95272,21.9,4.7,2.9
95273,21.9,4.7,2.9
95274,21.9,4.7,2.9
95275,22.1,4.8,2.9
95276,22.1,4.8,2.9
95277,21.9,4.7,2.9
95278,21.9,4.7,2.9
95279,21.9,4.7,2.9
95280,21.9,4.7,2.9
95281,21.9,4.7,2.9
95282,21.9,4.7,2.9
95283,21.9,4.7,2.9
95284,21.9,4.7,2.9
95285,21.9,4.7,2.9
95286,21.9,4.7,2.9
95287,21.9,4.7,2.9
95288,21.9,4.7,2.9
95289,21.9,4.7,2.9
95290,21.9,4.8,2.9
95291,21.9,4.8,2.9
95292,21.9,4.8,2.9
95293,21.9,4.8,2.9
95294,21.9,4.8,2.9
95295,21.9,4.8,2.9
95296,21.9,4.8,2.9
95297,21.9,4.8,2.9
95298,21.9,4.8,2.9
95299,21.9,4.8,2.9
95300,21.9,4.8,2.9
95301,21.9,4.8,2.9
95302,21.9,4.8,2.9
95303,21.9,4.8,2.9
95304,21.9,4.8,2.9
95305,21.9,4.8,2.9
95306,21.9,4.8,2.9
95307,21.9,4.8,2.9
95308,21.9,4.8,2.9
95309,21.9,4.8,2.9
95310,21.9,4.8,2.9
95311,21.9,4.8,2.9
95312,21.9,4.8,2.9
95313,21.9,4.8,2.9
95314,21.9,4.8,2.9
95315,21.9,4.8,2.9
95316,21.9,4.8,2.9
95317,21.9,4.8,2.9
95318,21.9,4.8,2.9
95319,21.9,4.8,2.9
95320,21.9,4.8,2.9
95321,21.9,4.8,2.9
95322,21.9,4.8,2.9
95323,21.9,4.8,2.9
95324,21.9,4.8,2.9
95325,21.9,4.8,2.9
95326,21.9,4.8,2.9
95327,21.9,4.8,2.9
95328,21.9,4.8,2.9
95329,21.9,4.8,2.9
95330,21.9,4.8,2.9
95331,21.9,4.8,2.9
95332,21.9,4.8,2.9
95333,21.9,4.8,2.9
95334,21.9,4.8,2.9
95335,21.9,4.8,2.9
95336,21.9,4.8,2.9
95337,21.9,4.8,2.9
95338,21.9,4.8,2.9
95339,21.9,4.8,2.9
95340,22.1,4.8,2.9
95341,22.1,4.8,2.9
95342,22.1,4.8,2.9
95343,17.8,10.8,11.8
95344,17.8,10.8,11.8
95345,17.8,10.8,11.8
95346,17.8,10.8,11.8
95347,17.8,10.8,11.8
95348,17.8,10.8,11.8
95349,17.8,10.8,11.8
95350,17.8,10.8,11.8
95351,17.8,10.8,11.8
95352,11.0,7.7,5.3
95353,11.0,7.7,5.3
95354,11.0,7.7,5.3
95355,11.0,7.7,5.3
95356,11.0,7.7,5.3
95357,11.0,7.7,5.3
95358,11.0,7.7,5.3
95359,11.0,7.7,5.3
95360,11.0,7.7,5.3
95361,11.0,7.7,5.3
95362,11.0,7.7,5.3
95363,11.0,7.7,5.3
95364,11.0,7.7,5.3
95365,11.0,7.7,5.3
95366,11.0,7.7,5.3
95367,11.0,7.7,5.3
95368,11.0,7.7,5.3
95369,11.0,7.7,5.3
95370,11.0,7.7,5.3
95371,11.0,7.7,5.3
95372,11.0,7.7,5.3
95373,11.0,7.7,5.3
95374,11.0,7.7,5.3
95375,11.0,7.7,5.3
95376,11.0,7.7,5.3
95377,11.0,7.7,5.3
95378,11.0,7.7,5.3
95379,22.1,4.2,3.4
95380,13.0,10.0,2.8
95381,13.0,10.0,2.8
95382,13.0,10.0,2.8
95383,10.0,10.0,0.8
95384,21.9,4.8,2.9
95385,21.9,4.8,2.9
95386,11.0,8.0,4.0
95387,11.0,8.0,4.0
95388,11.0,8.0,4.0
95389,11.0,8.0,4.0
95390,11.0,8.0,4.0
95391,11.0,8.0,4.0
95392,11.0,8.0,4.0
95393,21.9,4.8,3.0
95394,21.9,4.8,3.0
95395,21.9,4.8,3.0
95396,21.9,4.8,3.0
95397,21.9,4.8,3.0
95398,21.9,4.8,3.0
95399,21.9,4.8,3.0
95400,21.9,4.8,3.0
95401,21.9,4.8,3.0
95402,21.9,4.8,3.0
95403,21.9,4.8,3.0
95404,21.9,4.8,3.0
95405,21.9,4.8,3.0
95406,22.0,4.8,2.9
95407,22.0,4.8,2.9
95408,22.0,4.8,2.9
95409,22.0,4.8,2.9
95410,22.0,4.8,2.9
95411,22.0,4.8,2.9
95412,22.0,4.8,2.9
95413,22.0,4.8,2.9
95414,22.0,4.8,2.9
95415,22.0,4.8,2.9
95416,21.9,4.8,2.9
95417,21.9,4.8,2.9
95418,21.9,4.8,2.9
95419,21.9,4.8,2.9
95420,21.9,4.8,2.9
95421,21.9,4.8,2.9
95422,21.9,4.8,2.9
95423,21.9,4.8,2.9
95424,21.9,4.8,2.9
95425,21.9,4.8,2.9
95426,21.9,4.8,2.9
95427,21.9,4.8,2.9
95428,21.9,4.8,2.9
95429,21.9,4.8,2.9
95430,21.9,4.8,2.9
95431,21.9,4.8,2.9
95432,21.9,4.8,2.9
95433,21.9,4.8,2.9
95434,21.9,4.8,2.9
95435,21.9,4.8,2.9
95436,21.9,4.8,2.9
95437,21.9,4.8,2.9
95438,21.9,4.8,2.9
95439,21.9,4.8,2.9
95440,21.9,4.8,2.9
95441,21.9,4.8,2.9
95442,21.9,4.8,2.9
95443,21.9,4.8,2.9
95444,21.9,4.8,2.9
95445,21.9,4.8,2.9
95446,21.9,4.8,2.9
95447,21.9,4.8,2.9
95448,21.9,4.8,2.9
95449,21.9,4.8,2.9
95450,21.9,4.8,2.9
95451,21.9,4.8,2.9
95452,21.9,4.8,2.9
95453,21.9,4.8,2.9
95454,21.9,4.8,2.9
95455,21.9,4.8,2.9
95456,21.9,4.8,2.9
95457,21.9,4.8,2.9
95458,21.9,4.7,2.9
95459,22.0,4.8,2.9
95460,22.0,4.8,2.9
95461,22.0,4.8,2.9
95462,22.0,4.8,2.9
95463,22.0,4.8,2.9
95464,22.0,4.8,2.9
95465,22.0,4.8,2.9
95466,22.0,4.8,2.9
95467,22.0,4.8,2.9
95468,22.0,4.8,2.9
95469,22.0,4.8,2.9
95470,22.0,4.8,2.9
95471,22.0,4.8,2.9
95472,22.0,4.8,2.9
95473,22.0,4.8,2.9
95474,22.0,4.8,2.9
95475,22.0,4.8,2.9
95476,22.0,4.8,2.9
95477,22.0,4.8,2.9
95478,22.0,4.8,2.9
95479,22.0,4.8,2.9
95480,22.0,4.8,2.9
95481,22.0,4.8,2.9
95482,22.0,4.8,2.9
95483,22.0,4.8,2.9
95484,22.0,4.8,2.9
95485,22.0,4.8,2.9
95486,22.0,4.8,2.9
95487,22.0,4.8,2.9
95488,22.0,4.8,2.9
95489,22.0,4.8,2.9
95490,22.0,4.8,2.9
95491,22.0,4.8,2.9
95492,22.0,4.8,2.9
95493,22.0,4.8,2.9
95494,22.0,4.8,2.9
95495,22.0,4.8,2.9
95496,22.0,4.8,2.9
95497,22.0,4.8,2.9
95498,22.9,4.3,3.4
95499,22.9,4.3,3.4
95500,6.4,8.4,8.3
95501,6.4,8.4,8.3
95502,6.4,8.4,8.3
95503,6.4,8.4,8.3
95504,6.4,8.4,8.3
95505,6.4,8.4,8.3
95506,6.4,8.4,8.3
95507,6.4,8.4,8.3
95508,6.4,8.4,8.3
95509,6.4,8.4,8.3
95510,6.4,8.4,8.3
95511,6.4,8.4,8.3
95512,6.4,8.4,8.3
95513,6.4,8.4,8.3
95514,6.4,8.4,8.3
95515,6.4,8.4,8.3
95516,6.4,8.4,8.3
95517,6.4,8.4,8.3
95518,6.4,8.4,8.3
95519,6.4,8.4,8.3
95520,6.4,8.4,8.3
95521,6.4,8.4,8.3
95522,6.4,8.4,8.3
95523,6.4,8.4,8.3
95524,6.4,8.4,8.3
95525,6.4,8.4,8.3
95526,6.4,8.4,8.3
95527,13.0,10.5,1.5
95528,13.0,10.5,1.5
95529,13.0,10.5,1.5
95530,19.0,11.0,2.0
95531,19.0,11.0,2.0
95532,19.0,11.0,2.0
95533,19.0,11.0,2.0
95534,19.0,11.0,2.0
95535,19.0,11.0,2.0
95536,19.0,11.0,2.0
95537,19.0,11.0,2.0
95538,19.0,11.0,2.0
95539,19.0,11.0,2.0
95540,19.0,11.0,2.0
95541,19.0,11.0,2.0
95542,19.0,11.0,2.0
95543,19.0,11.0,2.0
95544,11.5,11.5,1.5
95545,11.5,11.5,1.5
95546,10.0,1.0,10.0
95547,10.0,1.0,10.0
95548,10.0,1.0,10.0
95549,10.0,1.0,10.0
95550,21.8,4.8,2.9
95551,21.8,4.8,2.9
95552,21.8,4.8,2.9
95553,21.8,4.8,2.9
95554,21.8,4.8,2.9
95555,21.8,4.8,2.9
95556,21.8,4.8,2.9
95557,21.8,4.8,2.9
95558,21.8,4.8,2.9
95559,21.8,4.8,2.9
95560,21.8,4.8,2.9
95561,21.8,4.8,2.9
95562,21.8,4.8,2.9
95563,21.8,4.8,2.9
95564,21.8,4.8,2.9
95565,21.8,4.8,2.9
95566,21.8,4.8,2.9
95567,21.8,4.8,2.9
95568,21.8,4.8,2.9
95569,21.8,4.8,2.9
95570,21.8,4.8,2.9
95571,22.2,4.8,2.8
95572,22.2,4.8,2.8
95573,22.2,4.8,2.8
95574,22.2,4.8,2.8
95575,22.2,4.8,2.8
95576,22.2,4.8,2.8
95577,22.1,4.8,2.9
95578,22.1,4.8,2.9
95579,22.1,4.8,2.9
95580,22.1,4.8,2.9
95581,22.1,4.8,2.9
95582,22.1,4.8,2.9
95583,22.1,4.8,2.9
95584,22.1,4.8,2.9
95585,21.9,4.8,2.9
95586,21.9,4.8,2.9
95587,11.0,9.6,1.0
95588,11.0,9.6,1.0
95589,10.8,10.0,1.1
95590,10.8,10.0,1.1
95591,10.8,10.0,1.1
95592,18.5,10.1,1.5
95593,18.5,10.1,1.5
95594,10.0,10.0,1.0
95595,10.0,10.0,1.0
95596,10.0,10.0,1.0
95597,10.0,10.0,1.0
95598,10.0,10.0,1.0
95599,22.0,4.8,2.9
95600,22.0,4.8,2.9
95601,22.0,4.8,2.9
95602,22.0,4.8,2.9
95603,22.0,4.8,2.9
95604,22.0,4.8,2.9
95605,22.0,4.8,2.9
95606,22.0,4.8,2.9
95607,22.0,4.8,2.9
95608,22.0,4.8,2.9
95609,22.0,4.8,2.9
95610,22.0,4.8,2.9
95611,22.0,4.8,2.9
95612,22.0,4.8,2.9
95613,22.0,4.8,3.0
95614,22.0,4.8,3.0
95615,22.0,4.8,3.0
95616,22.0,4.8,3.0
95617,22.0,4.8,3.0
95618,17.0,4.0,4.0
95619,17.0,4.0,4.0
95620,17.0,4.0,4.0
95621,17.0,4.0,4.0
95622,17.0,4.0,4.0
95623,10.0,5.5,3.0
95624,10.0,5.5,3.0
95625,10.0,5.5,3.0
95626,10.0,5.5,3.0
95627,10.0,5.5,3.0
95628,10.0,5.5,3.0
95629,10.0,5.5,3.0
95630,10.0,5.5,3.0
95631,10.0,5.5,3.0
95632,10.0,5.5,3.0
95633,10.0,5.5,3.0
95634,10.0,5.5,3.0
95635,10.0,5.5,3.0
95636,10.0,5.5,3.0
95637,21.9,4.8,2.9
95638,21.9,4.8,2.9
95639,21.9,4.8,2.9
95640,21.9,4.8,2.9
95641,21.9,4.8,2.9
95642,8.9,11.4,6.4
95643,21.9,4.8,2.9
95644,21.9,4.8,2.9
95645,21.9,4.8,2.9
95646,7.5,5.4,3.9
95647,7.5,5.4,3.9
95648,7.5,5.4,3.9
95649,7.5,5.4,3.9
95650,7.5,5.4,3.9
95651,7.5,5.4,3.9
95652,7.5,5.4,3.9
95653,7.5,5.4,3.9
95654,6.8,7.3,3.3
95655,6.8,7.3,3.3
95656,6.8,7.3,3.3
95657,6.8,7.3,3.3
95658,6.8,7.3,3.3
95659,6.8,7.3,3.3
95660,6.8,7.3,3.3
95661,6.8,7.3,3.3
95662,6.8,7.3,3.3
95663,6.8,7.3,3.3
95664,6.8,7.3,3.3
95665,6.8,7.3,3.3
95666,6.8,7.3,3.3
95667,6.8,7.3,3.3
95668,6.8,7.3,3.3
95669,6.8,7.3,3.3
95670,6.8,7.3,3.3
95671,6.8,7.3,3.3
95672,6.8,7.3,3.3
95673,6.8,7.3,3.3
95674,6.8,7.3,3.3
95675,6.8,7.3,3.3
95676,6.8,7.3,3.3
95677,6.8,7.3,3.3
95678,6.8,7.3,3.3
95679,6.8,7.3,3.3
95680,6.8,7.3,3.3
95681,6.8,7.3,3.3
95682,6.8,7.3,3.3
95683,6.8,7.3,3.3
95684,6.8,7.3,3.3
95685,6.8,7.3,3.3
95686,6.8,7.3,3.3
95687,6.8,7.3,3.3
95688,15.5,7.6,5.0
95689,15.5,7.6,5.0
95690,15.5,7.6,5.0
95691,15.5,7.6,5.0
95692,15.5,7.6,5.0
95693,21.8,4.8,2.9
95694,21.8,4.8,2.9
95695,21.8,4.8,2.9
95696,21.8,4.8,2.9
95697,11.0,11.0,1.0
95698,22.0,3.6,1.3
95699,22.0,3.6,1.3
95700,22.0,3.6,1.3
95701,22.0,3.6,1.3
95702,22.0,3.6,1.3
95703,22.0,3.6,1.3
95704,21.9,4.8,2.9
95705,21.9,4.8,2.9
95706,21.9,4.8,2.9
95707,21.9,4.8,2.9
95708,21.9,4.8,2.9
95709,21.9,4.8,2.9
95710,21.9,4.8,2.9
95711,21.9,4.8,2.9
95712,21.9,4.8,2.9
95713,21.9,4.8,2.9
95714,21.9,4.8,2.9
95715,21.9,4.8,2.9
95716,21.9,4.8,2.9
95717,21.9,4.8,2.9
95718,21.9,4.8,2.9
95719,21.9,4.8,2.9
95720,21.9,4.8,2.9
95721,21.9,4.8,2.9
95722,21.9,4.8,2.9
95723,21.9,4.8,2.9
95724,21.9,4.8,2.9
95725,21.9,4.8,2.9
95726,21.9,4.8,2.9
95727,21.9,4.8,2.9
95728,21.9,4.8,2.9
95729,21.9,4.8,2.9
95730,21.9,4.8,2.9
95731,21.9,4.8,2.9
95732,9.0,6.0,6.0
95733,9.0,6.0,6.0
95734,9.0,6.0,6.0
95735,9.0,6.0,6.0
95736,9.0,6.0,6.0
95737,9.0,6.0,6.0
95738,9.0,6.0,6.0
95739,9.0,6.0,6.0
95740,9.0,6.0,6.0
95741,9.0,6.0,6.0
95742,9.0,6.0,6.0
95743,9.0,6.0,6.0
95744,9.0,6.0,6.0
95745,9.0,6.0,6.0
95746,9.0,6.0,6.0
95747,9.0,6.0,6.0
95748,9.0,6.0,6.0
95749,9.0,6.0,6.0
95750,9.0,6.0,6.0
95751,9.0,6.0,6.0
95752,9.0,6.0,6.0
95753,9.0,6.0,6.0
95754,9.0,6.0,6.0
95755,9.0,6.0,6.0
95756,9.0,6.0,6.0
95757,9.0,6.0,6.0
95758,9.0,6.0,6.0
95759,9.0,6.0,6.0
95760,9.0,6.0,6.0
95761,9.0,6.0,6.0
95762,9.0,6.0,6.0
95763,9.0,6.0,6.0
95764,9.0,6.0,6.0
95765,9.0,6.0,6.0
95766,9.0,6.0,6.0
95767,9.0,6.0,6.0
95768,9.0,6.0,6.0
95769,21.8,5.3,2.0
95770,21.8,5.3,2.0
95771,21.8,5.3,2.0
95772,21.8,5.3,2.0
95773,21.8,5.3,2.0
95774,21.8,5.3,2.0
95775,21.8,5.3,2.0
95776,21.8,5.3,2.0
95777,21.8,5.3,2.0
95778,21.8,5.3,2.0
95779,21.8,5.3,2.0
95780,21.8,5.3,2.0
95781,21.8,5.3,2.0
95782,21.8,5.3,2.0
95783,21.8,5.3,2.0
95784,21.8,5.3,2.0
95785,21.8,5.3,2.0
95786,21.8,5.3,2.0
95787,21.8,5.3,2.0
95788,21.8,5.3,2.0
95789,21.8,5.3,2.0
95790,21.8,5.3,2.0
95791,22.1,4.8,2.9
95792,22.1,4.8,2.9
95793,22.1,4.8,2.9
95794,22.1,4.8,2.9
95795,22.1,4.8,2.9
95796,22.1,4.8,2.9
95797,22.1,4.8,2.9
95798,22.1,4.8,2.9
95799,22.1,4.8,2.9
95800,22.1,4.8,2.9
95801,22.1,4.8,2.9
95802,22.1,4.8,2.9
95803,22.1,4.8,2.9
95804,22.1,4.8,2.9
95805,8.0,9.0,2.0
95806,8.0,9.0,2.0
95807,8.0,9.0,2.0
95808,21.9,4.7,2.9
95809,21.9,4.7,2.9
95810,21.9,4.7,2.9
95811,21.9,4.7,2.9
95812,21.9,4.7,2.9
95813,21.9,4.7,2.9
95814,21.9,4.7,2.9
95815,21.9,4.7,2.9
95816,21.9,4.7,2.9
95817,21.9,4.7,2.9
95818,21.9,4.7,2.9
95819,21.9,4.7,2.9
95820,21.9,4.7,2.9
95821,21.9,4.7,2.9
95822,21.9,4.7,2.9
95823,11.1,7.9,3.7
95824,11.1,7.9,3.7
95825,11.1,7.9,3.7
95826,11.1,7.9,3.7
95827,11.1,7.9,3.7
95828,11.1,7.9,3.7
95829,11.1,7.9,3.7
95830,11.1,7.9,3.7
95831,11.1,7.9,3.7
95832,11.1,7.9,3.7
95833,11.1,7.9,3.7
95834,11.1,7.9,3.7
95835,11.1,7.9,3.7
95836,11.1,7.9,3.7
95837,11.1,7.9,3.7
95838,11.1,7.9,3.7
95839,11.1,7.9,3.7
95840,11.1,7.9,3.7
95841,11.1,7.9,3.7
95842,11.1,7.9,3.7
95843,11.1,7.9,3.7
95844,11.1,7.9,3.7
95845,11.1,7.9,3.7
95846,11.1,7.9,3.7
95847,11.1,7.9,3.7
95848,11.1,7.9,3.7
95849,11.1,7.9,3.7
95850,11.1,7.9,3.7
95851,11.1,7.9,3.7
95852,11.1,7.9,3.7
95853,11.1,7.9,3.7
95854,11.1,7.9,3.7
95855,11.1,7.9,3.7
95856,11.1,7.9,3.7
95857,11.1,7.9,3.7
95858,11.1,7.9,3.7
95859,11.1,7.9,3.7
95860,11.1,7.9,3.7
95861,11.1,7.9,3.7
95862,11.1,7.9,3.7
95863,11.1,7.9,3.7
95864,11.1,7.9,3.7
95865,10.0,9.0,4.8
95866,10.0,9.0,4.8
95867,10.0,9.0,4.8
95868,10.0,9.0,4.8
95869,10.0,9.0,4.8
95870,10.0,9.0,4.8
95871,10.0,9.0,4.8
95872,10.0,9.0,4.8
95873,10.0,9.0,4.8
95874,18.8,4.4,3.2
95875,18.8,4.4,3.2
95876,18.8,4.4,3.2
95877,18.8,4.4,3.2
95878,7.5,3.5,0.1
95879,7.5,3.5,0.1
95880,22.0,4.8,2.9
95881,22.0,4.8,2.9
95882,22.0,4.8,2.9
95883,22.0,4.8,2.9
95884,22.0,4.8,2.9
95885,22.0,4.8,2.9
95886,22.0,4.8,2.9
95887,22.0,4.8,2.9
95888,22.0,4.8,2.9
95889,22.0,4.8,2.9
95890,10.0,10.0,1.0
95891,10.0,10.0,1.0
95892,10.0,1.0,10.0
95893,10.0,1.0,10.0
95894,10.0,1.0,10.0
95895,10.0,1.0,10.0
95896,22.0,4.8,2.9
95897,22.0,4.8,2.9
95898,11.0,8.0,4.5
95899,11.0,8.0,4.5
95900,11.0,8.0,4.5
95901,11.0,8.0,4.5
95902,11.0,8.0,4.5
95903,11.0,8.0,4.5
95904,11.0,8.0,4.5
95905,11.0,8.0,4.5
95906,11.0,8.0,4.5
95907,11.0,8.0,4.5
95908,11.0,8.0,4.5
95909,11.0,8.0,4.5
95910,11.0,8.0,4.5
95911,11.0,8.0,4.5
95912,11.0,8.0,4.5
95913,11.0,8.0,4.5
95914,11.0,8.0,4.5
95915,11.0,8.0,4.5
95916,11.0,8.0,4.5
95917,11.0,8.0,4.5
95918,11.0,8.0,4.5
95919,11.0,8.0,4.5
95920,18.8,4.4,3.2
95921,18.8,4.4,3.2
95922,18.8,4.4,3.2
95923,18.8,4.4,3.2
95924,15.0,11.1,1.3
95925,11.3,10.0,6.5
95926,11.3,10.0,6.5
95927,11.3,10.0,6.5
95928,11.3,10.0,6.5
95929,11.3,10.0,6.5
95930,11.3,10.0,6.5
95931,11.3,10.0,6.5
95932,11.3,10.0,6.5
95933,11.3,10.0,6.5
95934,11.3,10.0,6.5
95935,11.3,10.0,6.5
95936,11.3,10.0,6.5
95937,11.3,10.0,6.5
95938,11.3,10.0,6.5
95939,11.3,10.0,6.5
95940,11.3,10.0,6.5
95941,11.3,10.0,6.5
95942,11.3,10.0,6.5
95943,11.3,10.0,6.5
95944,11.3,10.0,6.5
95945,11.3,10.0,6.5
95946,11.3,10.0,6.5
95947,11.3,10.0,6.5
95948,11.3,10.0,6.5
95949,11.3,10.0,6.5
95950,11.3,10.0,6.5
95951,11.3,10.0,6.5
95952,11.3,10.0,6.5
95953,11.3,10.0,6.5
95954,14.0,3.5,0.5
95955,21.9,4.8,2.9
95956,21.9,4.8,2.9
95957,21.9,4.8,2.9
95958,21.9,4.8,2.9
95959,21.9,4.8,2.9
95960,21.9,4.8,2.9
95961,21.9,4.8,2.9
95962,21.9,4.8,2.9
95963,21.9,4.8,2.9
95964,21.9,4.8,2.9
95965,21.9,4.8,2.9
95966,11.7,14.1,3.5
95967,11.7,14.1,3.5
95968,11.7,14.1,3.5
95969,17.3,2.0,2.3
95970,17.3,2.0,2.3
